"file","start","starthr","startmin","startsec","score","rsl","validation"
"RD-009-10-300_20150707_232000.wac","00:01:41.656","00",1,"41.656",61.5,36,"y"
"RD-009-10-300_20150707_232000.wac","00:01:55.784","00",1,"55.784",63.92,29,"y"
"RD-009-10-300_20150707_232000.wac","00:02:00.056","00",2,"00.056",64,31,"y"
"RD-009-10-300_20150707_232000.wac","00:02:03.296","00",2,"03.296",66.43,34,"y"
"RD-009-10-300_20150707_232000.wac","00:02:14.056","00",2,"14.056",62.13,30,"y"
"RD-009-10-300_20150707_232000.wac","00:02:23.584","00",2,"23.584",65.33,39,"n"
"RD-009-10-300_20150707_232000.wac","00:02:26.912","00",2,"26.912",68.43,40,"y"
"RD-009-10-300_20150708_230000.wac","00:00:06.112","00",0,"06.112",66.95,35,"y"
"RD-009-10-300_20150708_230000.wac","00:00:08.072","00",0,"08.072",70.57,39,"y"
"RD-009-10-300_20150708_230000.wac","00:00:09.912","00",0,"09.912",68.78,38,"y"
"RD-009-10-300_20150708_230000.wac","00:00:12.456","00",0,"12.456",72.32,38,"y"
"RD-009-10-300_20150708_230000.wac","00:00:13.416","00",0,"13.416",60.25,39,"y"
"RD-009-10-300_20150708_230000.wac","00:00:14.536","00",0,"14.536",61.74,35,"y"
"RD-009-10-300_20150708_230000.wac","00:00:24.216","00",0,"24.216",63.67,37,"y"
"RD-009-10-300_20150708_230000.wac","00:00:36.568","00",0,"36.568",65.16,36,"y"
"RD-009-10-300_20150708_230000.wac","00:00:38.864","00",0,"38.864",64.5,38,"y"
"RD-009-10-300_20150708_230000.wac","00:00:42.896","00",0,"42.896",74.39,38,"y"
"RD-009-10-300_20150708_230000.wac","00:00:44.856","00",0,"44.856",68.43,45,"y"
"RD-009-10-300_20150708_230000.wac","00:00:46.760","00",0,"46.760",73.82,46,"y"
"RD-009-10-300_20150708_230000.wac","00:00:48.288","00",0,"48.288",74.97,44,"y"
"RD-009-10-300_20150708_230000.wac","00:00:50.880","00",0,"50.880",75.36,45,"y"
"RD-009-10-300_20150708_230000.wac","00:00:55.056","00",0,"55.056",76.63,46,"y"
"RD-009-10-300_20150708_230000.wac","00:01:32.680","00",1,"32.680",76.23,47,"y"
"RD-009-10-300_20150708_230000.wac","00:01:34.944","00",1,"34.944",66.6,37,"y"
"RD-009-10-300_20150708_230000.wac","00:01:48.232","00",1,"48.232",66.43,37,"y"
"RD-009-10-300_20150708_230000.wac","00:01:48.896","00",1,"48.896",60.17,49,"y"
"RD-009-10-300_20150708_230000.wac","00:01:55.304","00",1,"55.304",65.16,54,"y"
"RD-009-10-300_20150708_230000.wac","00:02:51.496","00",2,"51.496",70.66,40,"y"
"RD-009-10-300_20150708_232000.wac","00:01:13.224","00",1,"13.224",72.78,41,"y"
"RD-009-10-300_20150708_232000.wac","00:01:18.832","00",1,"18.832",73.63,39,"y"
"RD-009-10-300_20150708_232000.wac","00:01:33.824","00",1,"33.824",71.76,38,"y"
"RD-010-01-300_20150706_224000.wac","00:00:38.520","00",0,"38.520",73.16,42,"y"
"RD-010-01-300_20150706_224000.wac","00:00:40.344","00",0,"40.344",71.03,43,"y"
"RD-010-01-300_20150706_224000.wac","00:00:41.784","00",0,"41.784",67.55,38,"y"
"RD-010-01-300_20150706_224000.wac","00:00:42.712","00",0,"42.712",79.54,47,"y"
"RD-010-01-300_20150706_224000.wac","00:00:44.008","00",0,"44.008",64.41,22,"y"
"RD-010-01-300_20150706_224000.wac","00:00:46.688","00",0,"46.688",76.23,45,"y"
"RD-010-01-300_20150706_224000.wac","00:00:48.784","00",0,"48.784",74.3,43,"y"
"RD-010-01-300_20150706_224000.wac","00:00:50.800","00",0,"50.800",78.83,47,"y"
"RD-010-01-300_20150707_224000.wac","00:00:02.264","00",0,"02.264",68.78,54,"y"
"RD-010-01-300_20150707_224000.wac","00:00:05.296","00",0,"05.296",64.91,49,"y"
"RD-010-01-300_20150707_224000.wac","00:00:07.464","00",0,"07.464",75.74,52,"y"
"RD-010-01-300_20150707_224000.wac","00:00:09.448","00",0,"09.448",76.53,49,"y"
"RD-010-01-300_20150707_224000.wac","00:00:11.928","00",0,"11.928",76.63,49,"y"
"RD-010-01-300_20150707_224000.wac","00:00:14.592","00",0,"14.592",78.42,51,"y"
"RD-010-01-300_20150707_224000.wac","00:00:19.048","00",0,"19.048",79.85,48,"y"
"RD-010-01-300_20150707_224000.wac","00:00:23.128","00",0,"23.128",70.03,55,"y"
"RD-010-01-300_20150707_224000.wac","00:00:25.136","00",0,"25.136",73.25,48,"y"
"RD-010-01-300_20150707_224000.wac","00:00:27.248","00",0,"27.248",67.9,48,"y"
"RD-010-01-300_20150707_224000.wac","00:00:29.968","00",0,"29.968",73.73,48,"y"
"RD-010-01-300_20150707_224000.wac","00:00:33.264","00",0,"33.264",68.43,45,"y"
"RD-010-01-300_20150707_224000.wac","00:00:36.048","00",0,"36.048",74.39,45,"y"
"RD-010-01-300_20150707_224000.wac","00:02:25.768","00",2,"25.768",63.43,33,"y"
"RD-010-01-300_20150707_224000.wac","00:02:32.936","00",2,"32.936",71.85,41,"y"
"RD-010-01-300_20150707_224000.wac","00:02:35.696","00",2,"35.696",70.39,35,"y"
"RD-010-01-300_20150707_224000.wac","00:02:39.872","00",2,"39.872",62.7,39,"y"
"RD-010-01-300_20150707_224000.wac","00:02:40.752","00",2,"40.752",61.26,43,"y"
"RD-010-01-300_20150707_224000.wac","00:02:45.792","00",2,"45.792",75.36,44,"y"
"RD-010-01-300_20150707_224000.wac","00:02:49.760","00",2,"49.760",64.83,39,"y"
"RD-010-01-300_20150707_224000.wac","00:02:51.848","00",2,"51.848",60.95,33,"y"
"RD-010-01-300_20150707_224000.wac","00:02:54.080","00",2,"54.080",69.76,41,"y"
"RD-010-01-300_20150707_224000.wac","00:02:55.944","00",2,"55.944",68.34,40,"y"
"RD-010-01-300_20150707_232000.wac","00:00:00.288","00",0,"00.288",78.72,47,"y"
"RD-010-01-300_20150707_232000.wac","00:00:03.000","00",0,"03.000",76.73,50,"y"
"RD-010-01-300_20150707_232000.wac","00:00:05.352","00",0,"05.352",77.12,49,"y"
"RD-010-01-300_20150707_232000.wac","00:00:07.976","00",0,"07.976",76.33,47,"y"
"RD-010-01-300_20150707_232000.wac","00:00:14.912","00",0,"14.912",79.74,48,"y"
"RD-010-01-300_20150707_232000.wac","00:00:16.928","00",0,"16.928",71.39,44,"y"
"RD-010-01-300_20150707_232000.wac","00:00:21.240","00",0,"21.240",73.35,46,"y"
"RD-010-01-300_20150707_232000.wac","00:00:23.264","00",0,"23.264",73.25,47,"y"
"RD-010-01-300_20150707_232000.wac","00:00:31.344","00",0,"31.344",68.25,41,"y"
"RD-010-01-300_20150707_232000.wac","00:00:34.088","00",0,"34.088",72.78,45,"y"
"RD-010-01-300_20150707_232000.wac","00:00:37.032","00",0,"37.032",75.07,45,"y"
"RD-010-01-300_20150707_232000.wac","00:00:41.296","00",0,"41.296",77.52,47,"y"
"RD-010-01-300_20150707_232000.wac","00:00:43.936","00",0,"43.936",61.58,20,"n"
"RD-010-01-300_20150707_232000.wac","00:00:44.216","00",0,"44.216",77.02,47,"y"
"RD-010-01-300_20150707_232000.wac","00:00:46.488","00",0,"46.488",72.88,43,"y"
"RD-010-01-300_20150707_232000.wac","00:00:48.520","00",0,"48.520",76.73,40,"y"
"RD-010-01-300_20150707_232000.wac","00:00:50.960","00",0,"50.960",77.92,44,"y"
"RD-010-01-300_20150707_232000.wac","00:00:51.968","00",0,"51.968",76.63,43,"y"
"RD-010-01-300_20150707_232000.wac","00:00:53.192","00",0,"53.192",62.62,38,"y"
"RD-010-01-300_20150707_232000.wac","00:01:07.968","00",1,"07.968",61.18,37,"y"
"RD-010-01-300_20150707_232000.wac","00:01:09.944","00",1,"09.944",66.52,30,"y"
"RD-010-01-300_20150707_232000.wac","00:01:21.448","00",1,"21.448",60.01,28,"y"
"RD-010-01-300_20150707_232000.wac","00:01:28.632","00",1,"28.632",62.78,37,"y"
"RD-010-01-300_20150707_232000.wac","00:01:30.632","00",1,"30.632",65.92,36,"y"
"RD-010-01-300_20150707_232000.wac","00:01:32.392","00",1,"32.392",69.76,42,"y"
"RD-010-01-300_20150707_232000.wac","00:01:36.136","00",1,"36.136",68.16,38,"y"
"RD-010-01-300_20150707_232000.wac","00:01:38.008","00",1,"38.008",62.86,41,"y"
"RD-010-01-300_20150707_232000.wac","00:01:49.984","00",1,"49.984",74.11,42,"y"
"RD-010-01-300_20150707_232000.wac","00:01:52.056","00",1,"52.056",62.94,40,"y"
"RD-010-01-300_20150707_232000.wac","00:01:53.960","00",1,"53.960",67.73,41,"y"
"RD-010-01-300_20150707_232000.wac","00:01:56.040","00",1,"56.040",60.56,39,"y"
"RD-010-01-300_20150707_232000.wac","00:01:58.616","00",1,"58.616",70.03,39,"y"
"RD-010-01-300_20150707_232000.wac","00:02:00.944","00",2,"00.944",66.69,39,"y"
"RD-010-01-300_20150707_232000.wac","00:02:52.096","00",2,"52.096",68.78,36,"y"
"RD-010-01-300_20150707_232000.wac","00:02:59.016","00",2,"59.016",66.01,30,"y"
"RD-010-01-300_20150707_234000.wac","00:00:04.064","00",0,"04.064",72.41,48,"y"
"RD-010-01-300_20150707_234000.wac","00:00:06.312","00",0,"06.312",68.78,45,"y"
"RD-010-01-300_20150707_234000.wac","00:00:11.944","00",0,"11.944",70.48,40,"y"
"RD-010-01-300_20150707_234000.wac","00:00:13.928","00",0,"13.928",68.52,41,"y"
"RD-010-01-300_20150707_234000.wac","00:00:15.928","00",0,"15.928",76.73,46,"y"
"RD-010-01-300_20150707_234000.wac","00:00:17.688","00",0,"17.688",62.78,36,"y"
"RD-010-01-300_20150707_234000.wac","00:00:19.944","00",0,"19.944",63.02,36,"y"
"RD-010-01-300_20150707_234000.wac","00:00:22.520","00",0,"22.520",63.59,37,"y"
"RD-010-01-300_20150707_234000.wac","00:00:24.624","00",0,"24.624",74.2,45,"y"
"RD-010-01-300_20150707_234000.wac","00:00:36.856","00",0,"36.856",73.16,43,"y"
"RD-010-01-300_20150707_234000.wac","00:00:39.088","00",0,"39.088",68.6,40,"y"
"RD-010-01-300_20150707_234000.wac","00:00:50.688","00",0,"50.688",65.58,35,"y"
"RD-010-01-300_20150707_234000.wac","00:00:56.688","00",0,"56.688",64.58,41,"y"
"RD-010-01-300_20150707_234000.wac","00:01:07.792","00",1,"07.792",62.94,35,"y"
"RD-010-01-300_20150707_234000.wac","00:01:09.472","00",1,"09.472",65.16,34,"y"
"RD-010-01-300_20150707_234000.wac","00:01:11.136","00",1,"11.136",61.1,32,"y"
"RD-010-01-300_20150707_234000.wac","00:01:39.560","00",1,"39.560",60.48,36,"y"
"RD-010-01-300_20150707_234000.wac","00:01:50.192","00",1,"50.192",61.1,32,"y"
"RD-010-01-300_20150707_234000.wac","00:01:56.200","00",1,"56.200",61.9,34,"y"
"RD-010-01-300_20150707_234000.wac","00:01:58.264","00",1,"58.264",61.34,42,"y"
"RD-010-01-300_20150707_234000.wac","00:02:00.136","00",2,"00.136",67.9,41,"y"
"RD-010-01-300_20150707_234000.wac","00:02:04.616","00",2,"04.616",62.06,37,"y"
"RD-010-01-300_20150707_234000.wac","00:02:13.392","00",2,"13.392",74.2,41,"y"
"RD-010-01-300_20150707_234000.wac","00:02:36.000","00",2,"36.000",65.75,37,"y"
"RD-010-01-300_20150707_234000.wac","00:02:38.000","00",2,"38.000",62.21,37,"y"
"RD-010-01-300_20150707_234000.wac","00:02:39.528","00",2,"39.528",68.43,45,"y"
"RD-010-01-300_20150707_234000.wac","00:02:41.520","00",2,"41.520",75.45,44,"y"
"RD-010-01-300_20150707_234000.wac","00:02:43.576","00",2,"43.576",65.67,33,"y"
"RD-010-01-300_20150707_234000.wac","00:02:45.472","00",2,"45.472",69.85,41,"y"
"RD-010-01-300_20150707_234000.wac","00:02:47.944","00",2,"47.944",62.86,39,"y"
"RD-010-01-300_20150707_234000.wac","00:02:52.448","00",2,"52.448",62.94,40,"y"
"RD-010-01-300_20150707_234000.wac","00:02:59.544","00",2,"59.544",60.09,33,"y"
"RETN-024-01_20180615_221100.wav","00:01:50.600","00",1,"50.600",63.43,34,"n"
"RETN-024-01_20180615_221100.wav","00:02:10.536","00",2,"10.536",65.75,41,"n"
"RETN-024-01_20180616_231100.wav","00:01:07.664","00",1,"07.664",62.06,36,"n"
"RETN-024-01_20180616_231100.wav","00:01:31.328","00",1,"31.328",61.1,43,"n"
"RETN-024-01_20180616_231100.wav","00:01:41.520","00",1,"41.520",61.74,33,"n"
"RETN-024-01_20180616_231100.wav","00:01:56.816","00",1,"56.816",62.06,42,"n"
"RETN-024-01_20180616_231100.wav","00:02:05.664","00",2,"05.664",60.32,37,"n"
"RETN-024-01_20180616_231100.wav","00:02:11.328","00",2,"11.328",62.13,33,"n"
"RETN-024-01_20180616_231100.wav","00:02:43.264","00",2,"43.264",60.01,31,"n"
"RETN-024-01_20180616_231100.wav","00:02:48.800","00",2,"48.800",60.25,30,"n"
"RETN-024-01_20180618_221200.wav","00:02:32.392","00",2,"32.392",65.75,39,"n"
"RETN-024-01_20180618_221200.wav","00:02:35.440","00",2,"35.440",66.26,40,"n"
"RETN-024-01_20180619_221300.wav","00:01:45.064","00",1,"45.064",62.06,45,"n"
"RETN-024-01_20180619_221300.wav","00:01:46.576","00",1,"46.576",66.35,42,"n"
"RETN-024-01_20180619_221300.wav","00:01:46.896","00",1,"46.896",60.09,43,"n"
"RETN-024-01_20180619_221300.wav","00:02:08.280","00",2,"08.280",60.87,45,"n"
"RETN-024-01_20180619_221300.wav","00:02:30.704","00",2,"30.704",63.51,48,"n"
"RETN-024-01_20180619_221300.wav","00:02:41.152","00",2,"41.152",64,43,"n"
"RETN-024-01_20180619_221300.wav","00:02:47.416","00",2,"47.416",60.01,44,"n"
"RETN-024-01_20180619_221300.wav","00:02:51.336","00",2,"51.336",63.92,48,"n"
"RETN-024-01_20180619_221300.wav","00:02:59.672","00",2,"59.672",60.87,56,"n"
"RETN-024-01_20180620_221300.wav","00:00:11.408","00",0,"11.408",60.95,38,"n"
"RETN-024-01_20180620_221300.wav","00:00:20.776","00",0,"20.776",62.21,46,"n"
"RETN-024-01_20180620_221300.wav","00:00:45.792","00",0,"45.792",61.34,35,"n"
"RETN-024-01_20180620_221300.wav","00:00:50.024","00",0,"50.024",63.84,38,"n"
"RETN-024-01_20180620_221300.wav","00:01:14.624","00",1,"14.624",60.71,37,"n"
"RETN-024-01_20180620_221300.wav","00:01:30.288","00",1,"30.288",67.9,45,"n"
"RETN-024-01_20180620_221300.wav","00:02:04.992","00",2,"04.992",66.35,39,"n"
"RETN-024-01_20180620_221300.wav","00:02:26.728","00",2,"26.728",63.35,39,"n"
"RETN-024-01_20180620_221300.wav","00:02:35.720","00",2,"35.720",65.67,45,"n"
"RETN-024-01_20180620_221300.wav","00:02:36.176","00",2,"36.176",65.16,38,"n"
"RETN-024-01_20180620_221300.wav","00:02:56.056","00",2,"56.056",61.74,36,"n"
"RETN-024-01_20180622_221300.wav","00:00:12.200","00",0,"12.200",62.54,33,"n"
"RETN-024-01_20180622_221300.wav","00:00:38.120","00",0,"38.120",65.08,33,"n"
"RETN-024-01_20180622_221300.wav","00:00:46.200","00",0,"46.200",61.66,39,"n"
"RETN-024-01_20180622_221300.wav","00:00:51.600","00",0,"51.600",65.84,30,"n"
"RETN-024-01_20180622_221300.wav","00:01:14.072","00",1,"14.072",64.83,45,"n"
"RETN-024-01_20180622_221300.wav","00:01:34.568","00",1,"34.568",69.58,43,"n"
"RETN-024-01_20180622_221300.wav","00:01:34.936","00",1,"34.936",61.98,28,"n"
"RETN-024-01_20180622_221300.wav","00:02:21.544","00",2,"21.544",64.66,38,"n"
"RETN-024-01_20180622_221300.wav","00:02:28.104","00",2,"28.104",67.81,29,"n"
"RETN-024-01_20180622_221300.wav","00:02:48.408","00",2,"48.408",63.75,42,"n"
"RETN-024-01_20180624_221300.wav","00:02:08.064","00",2,"08.064",62.38,30,"n"
"RETN-024-01_20180624_221300.wav","00:02:32.552","00",2,"32.552",63.35,35,"n"
"RETN-024-03_20180614_231000.wav","00:01:44.560","00",1,"44.560",67.12,32,"n"
"RETN-024-03_20180614_231000.wav","00:02:11.440","00",2,"11.440",63.92,42,"n"
"RETN-024-03_20180614_231000.wav","00:02:18.760","00",2,"18.760",65.5,33,"n"
"RETN-024-03_20180614_231000.wav","00:02:38.240","00",2,"38.240",62.86,36,"n"
"RETN-024-03_20180616_221100.wav","00:00:06.952","00",0,"06.952",60.79,43,"n"
"RETN-024-03_20180616_221100.wav","00:00:18.248","00",0,"18.248",60.25,42,"n"
"RETN-024-03_20180616_221100.wav","00:01:11.888","00",1,"11.888",62.94,36,"n"
"RETN-024-03_20180616_221100.wav","00:01:20.704","00",1,"20.704",64.08,39,"n"
"RETN-024-03_20180616_221100.wav","00:01:30.368","00",1,"30.368",63.18,38,"n"
"RETN-024-03_20180616_221100.wav","00:02:04.152","00",2,"04.152",61.18,39,"n"
"RETN-024-03_20180616_221100.wav","00:02:57.816","00",2,"57.816",63.92,40,"n"
"RETN-026-01_20180612_220900.wac","00:00:05.784","00",0,"05.784",63.43,60,"n"
"RETN-026-01_20180612_220900.wac","00:00:10.864","00",0,"10.864",64.66,58,"n"
"RETN-026-01_20180612_220900.wac","00:00:50.368","00",0,"50.368",66.43,61,"n"
"RETN-026-01_20180612_220900.wac","00:01:08.912","00",1,"08.912",60.71,56,"n"
"RETN-026-01_20180614_221000.wac","00:02:48.440","00",2,"48.440",60.4,45,"n"
"RETN-026-01_20180614_221000.wac","00:02:56.944","00",2,"56.944",70.84,41,"n"
"RETN-026-01_20180614_231000.wac","00:00:12.696","00",0,"12.696",64.17,58,"n"
"RETN-026-01_20180614_231000.wac","00:00:28.744","00",0,"28.744",64.08,48,"n"
"RETN-026-01_20180614_231000.wac","00:00:33.736","00",0,"33.736",61.82,50,"n"
"RETN-026-01_20180614_231000.wac","00:00:36.960","00",0,"36.960",69.13,56,"n"
"RETN-026-01_20180614_231000.wac","00:00:37.672","00",0,"37.672",64.25,40,"n"
"RETN-026-01_20180614_231000.wac","00:00:53.176","00",0,"53.176",67.99,54,"n"
"RETN-026-01_20180614_231000.wac","00:01:02.208","00",1,"02.208",64.58,51,"n"
"RETN-026-01_20180614_231000.wac","00:01:10.224","00",1,"10.224",70.12,55,"n"
"RETN-026-01_20180614_231000.wac","00:01:15.120","00",1,"15.120",62.38,48,"n"
"RETN-026-01_20180614_231000.wac","00:02:01.272","00",2,"01.272",64.75,55,"n"
"RETN-026-01_20180614_231000.wac","00:02:06.136","00",2,"06.136",62.54,50,"n"
"RETN-026-01_20180617_221200.wac","00:00:35.832","00",0,"35.832",63.92,40,"n"
"RETN-026-01_20180617_221200.wac","00:01:06.992","00",1,"06.992",66.43,53,"n"
"RETN-026-01_20180617_221200.wac","00:01:18.560","00",1,"18.560",60.32,46,"n"
"RETN-026-01_20180617_221200.wac","00:01:53.392","00",1,"53.392",70.75,47,"n"
"RETN-026-01_20180617_221200.wac","00:02:23.712","00",2,"23.712",66.26,53,"n"
"RETN-026-01_20180617_221200.wac","00:02:32.416","00",2,"32.416",65.67,50,"n"
"RETN-026-01_20180617_221200.wac","00:02:51.704","00",2,"51.704",64.25,54,"n"
"RETN-026-01_20180617_221200.wac","00:02:58.264","00",2,"58.264",60.79,26,"n"
"RETN-026-01_20180618_221200.wac","00:01:25.688","00",1,"25.688",63.26,41,"n"
"RETN-026-04_20180612_220900.wac","00:01:24.080","00",1,"24.080",65.75,52,"n"
"RETN-026-04_20180615_231100.wac","00:00:47.872","00",0,"47.872",63.18,40,"n"
"RETN-026-04_20180615_231100.wac","00:00:52.600","00",0,"52.600",62.06,38,"n"
"RETN-026-04_20180615_231100.wac","00:00:55.424","00",0,"55.424",62.38,38,"n"
"RETN-026-04_20180616_221100.wac","00:00:33.608","00",0,"33.608",71.58,40,"n"
"RETN-026-04_20180616_221100.wac","00:02:09.200","00",2,"09.200",71.85,37,"n"
"RETN-026-04_20180616_221100.wac","00:02:21.296","00",2,"21.296",71.39,39,"n"
"RETN-026-04_20180619_221300.wac","00:01:51.184","00",1,"51.184",61.42,39,"n"
"RETN-026-04_20180621_221300.wac","00:00:24.752","00",0,"24.752",64.17,47,"n"
"RETN-026-04_20180621_221300.wac","00:01:12.112","00",1,"12.112",67.38,50,"n"
"RETN-026-04_20180621_221300.wac","00:01:28.256","00",1,"28.256",60.95,53,"n"
"RETN-026-04_20180621_221300.wac","00:01:58.480","00",1,"58.480",61.58,51,"n"
"RETN-026-04_20180621_221300.wac","00:02:08.040","00",2,"08.040",62.94,25,"n"
"RETN-026-04_20180621_221300.wac","00:02:28.096","00",2,"28.096",61.66,36,"n"
"RETN-026-04_20180621_221300.wac","00:02:33.224","00",2,"33.224",60.32,55,"n"
"RETN-026-04_20180621_221300.wac","00:02:39.800","00",2,"39.800",60.09,58,"n"
"RETN-026-04_20180621_221300.wac","00:02:47.296","00",2,"47.296",64.08,48,"n"
"RETN-026-04_20180621_221300.wac","00:02:54.328","00",2,"54.328",62.46,52,"n"
"RETN-026-04_20180623_231300.wac","00:01:32.432","00",1,"32.432",60.01,47,"n"
"RETN-026-04_20180623_231300.wac","00:01:38.424","00",1,"38.424",61.9,48,"n"
"RETN-026-04_20180623_231300.wac","00:01:49.016","00",1,"49.016",63.18,52,"n"
"RETN-026-04_20180623_231300.wac","00:01:58.648","00",1,"58.648",61.66,51,"n"
"RETN-026-04_20180623_231300.wac","00:01:59.128","00",1,"59.128",61.1,48,"n"
"RETN-026-04_20180623_231300.wac","00:02:09.864","00",2,"09.864",62.46,47,"n"
"RETN-026-04_20180623_231300.wac","00:02:10.376","00",2,"10.376",61.82,33,"n"
"RETN-026-04_20180623_231300.wac","00:02:44.064","00",2,"44.064",62.38,46,"n"
"RETN-026-04_20180623_231300.wac","00:02:55.624","00",2,"55.624",61.03,38,"n"
"RETN-027-02_20180620_221300.wac","00:00:07.592","00",0,"07.592",60.79,49,"n"
"RETN-027-02_20180620_221300.wac","00:01:03.160","00",1,"03.160",66.01,41,"n"
"RETN-027-02_20180620_221300.wac","00:01:58.792","00",1,"58.792",65.75,44,"n"
"RETN-027-02_20180623_221300.wac","00:01:23.472","00",1,"23.472",61.1,48,"n"
"RETN-029-01_20180711_220400.wav","00:01:19.136","00",1,"19.136",60.48,43,"n"
"RETN-029-01_20180711_220400.wav","00:01:25.536","00",1,"25.536",60.71,46,"n"
"RETN-029-01_20180711_220400.wav","00:01:27.360","00",1,"27.360",60.87,47,"n"
"RETN-029-01_20180711_220400.wav","00:01:28.968","00",1,"28.968",61.82,46,"n"
"RETN-029-01_20180711_220400.wav","00:01:30.888","00",1,"30.888",61.58,49,"n"
"RETN-029-01_20180711_220400.wav","00:01:32.752","00",1,"32.752",61.1,42,"n"
"RETN-029-01_20180711_220400.wav","00:01:34.568","00",1,"34.568",64.17,44,"n"
"RETN-029-01_20180711_220400.wav","00:01:36.144","00",1,"36.144",60.01,46,"n"
"RETN-029-01_20180711_220400.wav","00:01:37.920","00",1,"37.920",60.48,44,"n"
"RETN-029-01_20180711_220400.wav","00:01:39.520","00",1,"39.520",63.67,45,"n"
"RETN-029-01_20180711_220400.wav","00:01:41.736","00",1,"41.736",63.35,45,"n"
"RETN-029-01_20180711_220400.wav","00:01:49.440","00",1,"49.440",61.42,44,"n"
"RETN-029-01_20180711_220400.wav","00:01:55.336","00",1,"55.336",61.5,44,"n"
"RETN-029-01_20180711_220400.wav","00:01:57.600","00",1,"57.600",63.18,47,"n"
"RETN-029-01_20180711_220400.wav","00:02:00.296","00",2,"00.296",63.92,43,"n"
"RETN-029-01_20180711_220400.wav","00:02:08.480","00",2,"08.480",61.03,43,"n"
"RETN-029-01_20180711_220400.wav","00:02:09.696","00",2,"09.696",62.21,43,"n"
"RETN-029-01_20180711_220400.wav","00:02:11.688","00",2,"11.688",61.03,45,"n"
"RETN-029-01_20180711_220400.wav","00:02:17.936","00",2,"17.936",64.33,45,"n"
"RETN-029-01_20180711_220400.wav","00:02:19.736","00",2,"19.736",64.41,48,"n"
"RETN-029-01_20180711_220400.wav","00:02:25.280","00",2,"25.280",64.75,45,"n"
"RETN-029-01_20180711_220400.wav","00:02:31.448","00",2,"31.448",60.25,47,"n"
"RETN-029-01_20180711_220400.wav","00:02:32.952","00",2,"32.952",64.33,47,"n"
"RETN-029-01_20180711_220400.wav","00:02:34.928","00",2,"34.928",60.09,45,"n"
"RETN-029-01_20180711_220400.wav","00:02:37.232","00",2,"37.232",62.7,47,"n"
"RETN-029-01_20180711_220400.wav","00:02:39.208","00",2,"39.208",67.55,45,"n"
"RETN-029-01_20180711_220400.wav","00:02:41.072","00",2,"41.072",65.67,50,"n"
"RETN-029-01_20180711_220400.wav","00:02:43.024","00",2,"43.024",65.75,47,"n"
"RETN-029-01_20180711_220400.wav","00:02:44.976","00",2,"44.976",64.33,48,"n"
