"disturbance","time","pine","wetland","Occu","OccuLower","OccuUpper"
"well",52,0.9,0.1,0.203233922531069,0.00573987476614051,0.918501168819737
"well",52,0.9,0.9,0.203233922531069,0.00573987476614051,0.918501168819737
"well",53,0.1,0.1,0.074155562699525,0.0268047618039546,0.188914779990649
"well",53,0.1,0.9,0.074155562699525,0.0268047618039546,0.188914779990649
"well",53,0.9,0.1,0.195820679655289,0.00507085924602686,0.920847302594198
"well",53,0.9,0.9,0.195820679655289,0.00507085924602686,0.920847302594198
"well",54,0.1,0.1,0.076418735668468,0.0280376856264466,0.191809628547766
"well",54,0.1,0.9,0.076418735668468,0.0280376856264466,0.191809628547766
"well",54,0.9,0.1,0.188613832998311,0.00447835805733405,0.923149244142151
"well",54,0.9,0.9,0.188613832998311,0.00447835805733405,0.923149244142151
"well",55,0.1,0.1,0.078745104417344,0.0292783901412297,0.194998656231231
"well",55,0.1,0.9,0.078745104417344,0.0292783901412297,0.194998656231231
"well",55,0.9,0.1,0.181612322391475,0.00395388727086649,0.925405874113031
"well",55,0.9,0.9,0.181612322391475,0.00395388727086649,0.925405874113031
"well",56,0.1,0.1,0.0811360718700799,0.0305213812583131,0.198500958851194
"well",56,0.1,0.9,0.0811360718700799,0.0305213812583131,0.198500958851194
